"time","P_vent","P_technique","P_room_heating","P_room_cooling","P_pump","P_lightnig","P_heating","P_all_power","E_lighting","Q_rate_equipment","Q_rate_people","P_condition_all","T_amb","T_rate","T_rate_room","T_room","der(T_amb)","der(T_room)","n_rate_equipment","n_rate_humidity","n_rate_people","temp_val"
498355,30.48825651480537,7.622064128701343,9.829699283901432,0,28.58274048263003,617.3871944248087,1143.309619305201,1837.219574140048,685.9857715831208,762.2064128701343,3048.825651480537,9.829699283901432,16.48869633327457,0.0006351720107251119,0.0006351721014018339,18.34920769347326,0.0006351720107251119,0.0006351721014018339,76.22064128701342,0.3811032064350671,152.4412825740268,0.7622064128701342
498416,30.48825651480537,7.622064128701343,9.829699283901432,0,28.58274048263003,617.3871944248087,1143.309619305201,1837.219574140048,685.9857715831208,762.2064128701343,3048.825651480537,9.829699283901432,16.52711153648321,0.0006351720107251119,0.0006351720927883024,18.38762289701431,0.0006351720107251119,0.0006351720927883024,76.22064128701342,0.3811032064350671,152.4412825740268,0.7622064128701342
498476,30.48825651480537,7.622064128701343,9.829699283901432,0,28.58274048263003,617.3871944248087,1143.309619305201,1837.219574140048,685.9857715831208,762.2064128701343,3048.825651480537,9.829699283901432,16.56552673969185,0.0006351720107251119,0.0006351720841749706,18.42603810055536,0.0006351720107251119,0.0006351720841749706,76.22064128701342,0.3811032064350671,152.4412825740268,0.7622064128701342
498537,30.48825651480537,7.622064128701343,9.829699283901432,0,28.58274048263003,617.3871944248087,1143.309619305201,1837.219574140048,685.9857715831208,762.2064128701343,3048.825651480537,9.829699283901432,16.60394194290054,0.0006351720107251119,0.0006351720755615337,18.46445330409645,0.0006351720107251119,0.0006351720755615337,76.22064128701342,0.3811032064350671,152.4412825740268,0.7622064128701342
498597,30.48825651480537,7.622064128701343,9.829699283901432,0,28.58274048263003,617.3871944248087,1143.309619305201,1837.219574140048,685.9857715831208,762.2064128701343,3048.825651480537,9.829699283901432,16.64235714610918,0.0006351720107251119,0.0006351720669481915,18.5028685076375,0.0006351720107251119,0.0006351720669481915,76.22064128701342,0.3811032064350671,152.4412825740268,0.7622064128701342
498658,30.48825651480537,7.622064128701343,9.829699283901432,0,28.58274048263003,617.3871944248087,1143.309619305201,1837.219574140048,685.9857715831208,762.2064128701343,3048.825651480537,9.829699283901432,16.68077234931782,0.0006351720107251119,0.0006351720583346599,18.54128371117855,0.0006351720107251119,0.0006351720583346599,76.22064128701342,0.3811032064350671,152.4412825740268,0.7622064128701342
498718,30.48825651480537,7.622064128701343,9.829699283901432,0,28.58274048263003,617.3871944248087,1143.309619305201,1837.219574140048,685.9857715831208,762.2064128701343,3048.825651480537,9.829699283901432,16.7191875525265,0.0006351720107251119,0.0006351720497213177,18.57969891471964,0.0006351720107251119,0.0006351720497213177,76.22064128701342,0.3811032064350671,152.4412825740268,0.7622064128701342
498779,30.48825651480537,7.622064128701343,9.829699283901432,0,28.58274048263003,617.3871944248087,1143.309619305201,1837.219574140048,685.9857715831208,762.2064128701343,3048.825651480537,9.829699283901432,16.75760275573515,0.0006351720107251119,0.0006351720411078913,18.6181141182607,0.0006351720107251119,0.0006351720411078913,76.22064128701342,0.3811032064350671,152.4412825740268,0.7622064128701342
498839,30.48825651480537,7.622064128701343,9.829699283901432,0,28.58274048263003,617.3871944248087,1143.309619305201,1837.219574140048,685.9857715831208,762.2064128701343,3048.825651480537,9.829699283901432,16.79601795894379,0.0006351720107251119,0.0006351720324945387,18.65652932180175,0.0006351720107251119,0.0006351720324945387,76.22064128701342,0.3811032064350671,152.4412825740268,0.7622064128701342
498900,30.48825651480537,7.622064128701343,9.829699283901432,0,28.58274048263003,617.3871944248087,1143.309619305201,1837.219574140048,685.9857715831208,762.2064128701343,3048.825651480537,9.829699283901432,16.83443316215247,0.0006351720107251119,0.0006351720238811123,18.69494452534283,0.0006351720107251119,0.0006351720238811123,76.22064128701342,0.3811032064350671,152.4412825740268,0.7622064128701342
498960,30.48825651480537,7.622064128701343,9.829699283901432,0,28.58274048263003,617.3871944248087,1143.309619305201,1837.219574140048,685.9857715831208,762.2064128701343,3048.825651480537,9.829699283901432,16.87284836536112,0.0006351720107251119,0.0006351720161995788,18.73335972884793,0.0006351720107251119,0.0006351720161995788,76.22064128701342,0.3811032064350671,152.4412825740268,0.7622064128701342
499020,30.48825651480537,7.622064128701343,9.829699283901432,0,28.58274048263003,617.3871944248087,1143.309619305201,1837.219574140048,685.9857715831208,762.2064128701343,3048.825651480537,9.829699283901432,16.91126356856976,0.0006351720107251119,0.0006351720160041417,18.77177493206412,0.0006351720107251119,0.0006351720160041417,76.22064128701342,0.3811032064350671,152.4412825740268,0.7622064128701342
499081,30.48825651480537,7.622064128701343,9.829699283901432,0,28.58274048263003,617.3871944248087,1143.309619305201,1837.219574140048,685.9857715831208,762.2064128701343,3048.825651480537,9.829699283901432,16.94967877177844,0.0006351720107251119,0.0006351720158087993,18.81019013528034,0.0006351720107251119,0.0006351720158087993,76.22064128701342,0.3811032064350671,152.4412825740268,0.7622064128701342
499141,30.48825651480537,7.622064128701343,9.829699283901432,0,28.58274048263003,617.3871944248087,1143.309619305201,1837.219574140048,685.9857715831208,762.2064128701343,3048.825651480537,9.829699283901432,16.98809397498709,0.0006351720107251119,0.0006351720156133516,18.84860533849652,0.0006351720107251119,0.0006351720156133516,76.22064128701342,0.3811032064350671,152.4412825740268,0.7622064128701342
499202,30.48825651480537,7.622064128701343,9.829699283901432,0,28.58274048263003,617.3871944248087,1143.309619305201,1837.219574140048,685.9857715831208,762.2064128701343,3048.825651480537,9.829699283901432,17.02650917819573,0.0006351720107251119,0.0006351720154178198,18.88702054171271,0.0006351720107251119,0.0006351720154178198,76.22064128701342,0.3811032064350671,152.4412825740268,0.7622064128701342
499262,30.48825651480537,7.622064128701343,9.829699283901432,0,28.58274048263003,617.3871944248087,1143.309619305201,1837.219574140048,685.9857715831208,762.2064128701343,3048.825651480537,9.829699283901432,17.06492438140441,0.0006351720107251119,0.0006351720152224774,18.92543574492893,0.0006351720107251119,0.0006351720152224774,76.22064128701342,0.3811032064350671,152.4412825740268,0.7622064128701342
499323,30.48825651480537,7.622064128701343,9.829699283901432,0,28.58274048263003,617.3871944248087,1143.309619305201,1837.219574140048,685.9857715831208,762.2064128701343,3048.825651480537,9.829699283901432,17.10333958461305,0.0006351720107251119,0.0006351720150270297,18.96385094814512,0.0006351720107251119,0.0006351720150270297,76.22064128701342,0.3811032064350671,152.4412825740268,0.7622064128701342
499383,30.48825651480537,7.622064128701343,9.829699283901432,0,28.58274048263003,617.3871944248087,1143.309619305201,1837.219574140048,685.9857715831208,762.2064128701343,3048.825651480537,9.829699283901432,17.14175478782169,0.0006351720107251119,0.0006351720148315085,19.0022661513613,0.0006351720107251119,0.0006351720148315085,76.22064128701342,0.3811032064350671,152.4412825740268,0.7622064128701342
499444,30.48825651480537,7.622064128701343,9.829699283901432,0,28.58274048263003,617.3871944248087,1143.309619305201,1837.219574140048,685.9857715831208,762.2064128701343,3048.825651480537,9.829699283901432,17.18016999103038,0.0006351720107251119,0.0006351720146361555,19.04068135457752,0.0006351720107251119,0.0006351720146361555,76.22064128701342,0.3811032064350671,152.4412825740268,0.7622064128701342
499504,30.48825651480537,7.622064128701343,9.829699283901432,0,28.58274048263003,617.3871944248087,1143.309619305201,1837.219574140048,685.9857715831208,762.2064128701343,3048.825651480537,9.829699283901432,17.21858519423902,0.0006351720107251119,0.0006351720144407183,19.07909655779371,0.0006351720107251119,0.0006351720144407183,76.22064128701342,0.3811032064350671,152.4412825740268,0.7622064128701342
499565,30.48825651480537,7.622064128701343,9.829699283901432,0,28.58274048263003,617.3871944248087,1143.309619305201,1837.219574140048,685.9857715831208,762.2064128701343,3048.825651480537,9.829699283901432,17.25700039744766,0.0006351720107251119,0.0006351720142453653,19.11751176100989,0.0006351720107251119,0.0006351720142453653,76.22064128701342,0.3811032064350671,152.4412825740268,0.7622064128701342
499625,30.48825651480537,7.622064128701343,9.829699283901432,0,28.58274048263003,617.3871944248087,1143.309619305201,1837.219574140048,685.9857715831208,762.2064128701343,3048.825651480537,9.829699283901432,17.29541560065634,0.0006351720107251119,0.0006351720140498336,19.15592696422611,0.0006351720107251119,0.0006351720140498336,76.22064128701342,0.3811032064350671,152.4412825740268,0.7622064128701342
499686,30.48825651480537,7.622064128701343,9.829699283901432,0,28.58274048263003,617.3871944248087,1143.309619305201,1837.219574140048,685.9857715831208,762.2064128701343,3048.825651480537,9.829699283901432,17.33383080386498,0.0006351720107251119,0.0006351720138544912,19.1943421674423,0.0006351720107251119,0.0006351720138544912,76.22064128701342,0.3811032064350671,152.4412825740268,0.7622064128701342
499746,30.48825651480537,7.622064128701343,9.829699283901432,0,28.58274048263003,617.3871944248087,1143.309619305201,1837.219574140048,685.9857715831208,762.2064128701343,3048.825651480537,9.829699283901432,17.37224600707363,0.0006351720107251119,0.000635172013659054,19.23275737065848,0.0006351720107251119,0.000635172013659054,76.22064128701342,0.3811032064350671,152.4412825740268,0.7622064128701342
499807,30.48825651480537,7.622064128701343,9.829699283901432,0,28.58274048263003,617.3871944248087,1143.309619305201,1837.219574140048,685.9857715831208,762.2064128701343,3048.825651480537,9.829699283901432,17.41066121028227,0.0006351720107251119,0.0006351720134636064,19.27117257387467,0.0006351720107251119,0.0006351720134636064,76.22064128701342,0.3811032064350671,152.4412825740268,0.7622064128701342
499867,30.48825651480537,7.622064128701343,9.829699283901432,0,28.58274048263003,617.3871944248087,1143.309619305201,1837.219574140048,685.9857715831208,762.2064128701343,3048.825651480537,9.829699283901432,17.44907641349095,0.0006351720107251119,0.0006351720132681692,19.30958777709089,0.0006351720107251119,0.0006351720132681692,76.22064128701342,0.3811032064350671,152.4412825740268,0.7622064128701342
499928,30.48825651480537,7.622064128701343,9.829699283901432,0,28.58274048263003,617.3871944248087,1143.309619305201,1837.219574140048,685.9857715831208,762.2064128701343,3048.825651480537,9.829699283901432,17.48749161669959,0.0006351720107251119,0.0006351720130727321,19.34800298030708,0.0006351720107251119,0.0006351720130727321,76.22064128701342,0.3811032064350671,152.4412825740268,0.7622064128701342
499988,30.48825651480537,7.622064128701343,9.829699283901432,0,28.58274048263003,617.3871944248087,1143.309619305201,1837.219574140048,685.9857715831208,762.2064128701343,3048.825651480537,9.829699283901432,17.52590681990824,0.0006351720107251119,0.0006351720128772845,19.38641818352326,0.0006351720107251119,0.0006351720128772845,76.22064128701342,0.3811032064350671,152.4412825740268,0.7622064128701342
500049,30.48825651480537,7.622064128701343,9.829699283901432,0,28.58274048263003,617.3871944248087,1143.309619305201,1837.219574140048,685.9857715831208,762.2064128701343,3048.825651480537,9.829699283901432,17.56432202311692,0.0006351720107251119,0.0006351720126818473,19.42483338673948,0.0006351720107251119,0.0006351720126818473,76.22064128701342,0.3811032064350671,152.4412825740268,0.7622064128701342
500109,30.48825651480537,7.622064128701343,9.829699283901432,0,28.58274048263003,617.3871944248087,1143.309619305201,1837.219574140048,685.9857715831208,762.2064128701343,3048.825651480537,9.829699283901432,17.60273722632556,0.0006351720107251119,0.0006351720124864102,19.46324858995567,0.0006351720107251119,0.0006351720124864102,76.22064128701342,0.3811032064350671,152.4412825740268,0.7622064128701342
500170,30.48825651480537,7.622064128701343,9.829699283901432,0,28.58274048263003,617.3871944248087,1143.309619305201,1837.219574140048,685.9857715831208,762.2064128701343,3048.825651480537,9.829699283901432,17.6411524295342,0.0006351720107251119,0.0006351720122909731,19.50166379317185,0.0006351720107251119,0.0006351720122909731,76.22064128701342,0.3811032064350671,152.4412825740268,0.7622064128701342
500230,30.48825651480537,7.622064128701343,9.829699283901432,0,28.58274048263003,617.3871944248087,1143.309619305201,1837.219574140048,685.9857715831208,762.2064128701343,3048.825651480537,9.829699283901432,17.67956763274288,0.0006351720107251119,0.0006351720120955359,19.54007899638808,0.0006351720107251119,0.0006351720120955359,76.22064128701342,0.3811032064350671,152.4412825740268,0.7622064128701342
500291,30.48825651480537,7.622064128701343,9.829699283901432,0,28.58274048263003,617.3871944248087,1143.309619305201,1837.219574140048,685.9857715831208,762.2064128701343,3048.825651480537,9.829699283901432,17.71798283595152,0.0006351720107251119,0.0006351720119000883,19.57849419960426,0.0006351720107251119,0.0006351720119000883,76.22064128701342,0.3811032064350671,152.4412825740268,0.7622064128701342
500351,30.48825651480537,7.622064128701343,9.829699283901432,0,28.58274048263003,617.3871944248087,1143.309619305201,1837.219574140048,685.9857715831208,762.2064128701343,3048.825651480537,9.829699283901432,17.75639803916017,0.0006351720107251119,0.0006351720117047458,19.61690940282044,0.0006351720107251119,0.0006351720117047458,76.22064128701342,0.3811032064350671,152.4412825740268,0.7622064128701342
500400,30.48825651480537,7.622064128701343,9.829699283901432,0,28.58274048263003,617.3871944248087,1143.309619305201,1837.219574140048,685.9857715831208,762.2064128701343,3048.825651480537,9.829699283901432,17.78749606080528,0.0006351720107251119,0.0006351720115464897,19.64800742447166,0.0006351720107251119,0.0006351720115464897,76.22064128701342,0.3811032064350671,152.4412825740268,0.7622064128701342
500400,34.87367938160003,8.71841984540001,0,14.37237984480302,32.69407442025003,745.4248967817008,1307.762976810001,2143.846427083756,828.2498853130008,871.841984540001,3487.367938160004,14.37237984480302,17.78749606080528,-0.0007265349871166675,0.006651135887832469,19.64800742447166,-0.0007265349871166675,0.006651135887832469,87.1841984540001,0.4359209922700005,174.3683969080002,0.8718419845400009
500412,34.87367938160003,8.71841984540001,0,14.37237984480302,32.69407442025003,745.4248967817008,1307.762976810001,2143.846427083756,828.2498853130008,871.841984540001,3487.367938160004,14.37237984480302,17.77912637775371,-0.0007265349871166675,0.004745950118338395,19.71316267063641,-0.0007265349871166675,0.004745950118338395,87.1841984540001,0.4359209922700005,174.3683969080002,0.8718419845400009
500472,34.87367938160003,8.71841984540001,0,14.37237984480302,32.69407442025003,745.4248967817008,1307.762976810001,2143.846427083756,828.2498853130008,871.841984540001,3487.367938160004,14.37237984480302,17.73518554173288,-0.0007265349871166675,0.0004148898340815945,19.83636611310562,-0.0007265349871166675,0.0004148898340815945,87.1841984540001,0.4359209922700005,174.3683969080002,0.8718419845400009
500532,34.87367938160003,8.71841984540001,0,14.37237984480302,32.69407442025003,745.4248967817008,1307.762976810001,2143.846427083756,828.2498853130008,871.841984540001,3487.367938160004,14.37237984480302,17.69124470571198,-0.0007265349871166675,-0.0004880432864806748,19.82727127207346,-0.0007265349871166675,-0.0004880432864806748,87.1841984540001,0.4359209922700005,174.3683969080002,0.8718419845400009
500593,34.87367938160003,8.71841984540001,0,14.37237984480302,32.69407442025003,745.4248967817008,1307.762976810001,2143.846427083756,828.2498853130008,871.841984540001,3487.367938160004,14.37237984480302,17.64730386969108,-0.0007265349871166675,-0.0006766135889759768,19.79060774116645,-0.0007265349871166675,-0.0006766135889759768,87.1841984540001,0.4359209922700005,174.3683969080002,0.8718419845400009
500653,34.87367938160003,8.71841984540001,0,14.37237984480302,32.69407442025003,745.4248967817008,1307.762976810001,2143.846427083756,828.2498853130008,871.841984540001,3487.367938160004,14.37237984480302,17.60336303367027,-0.0007265349871166675,-0.0007159467466998442,19.74818485036852,-0.0007265349871166675,-0.0007159467466998442,87.1841984540001,0.4359209922700005,174.3683969080002,0.8718419845400009
500714,34.87367938160003,8.71841984540001,0,14.37237984480302,32.69407442025003,745.4248967817008,1307.762976810001,2143.846427083756,828.2498853130008,871.841984540001,3487.367938160004,14.37237984480302,17.55942219764949,-0.0007265349871166675,-0.0007242057550894126,19.70456274599951,-0.0007265349871166675,-0.0007242057550894126,87.1841984540001,0.4359209922700005,174.3683969080002,0.8718419845400009
500774,34.87367938160003,8.71841984540001,0,14.37237984480302,32.69407442025003,745.4248967817008,1307.762976810001,2143.846427083756,828.2498853130008,871.841984540001,3487.367938160004,14.37237984480302,17.51548136162866,-0.0007265349871166675,-0.0007261085507717194,19.66069534266965,-0.0007265349871166675,-0.0007261085507717194,87.1841984540001,0.4359209922700005,174.3683969080002,0.8718419845400009
500835,34.87367938160003,8.71841984540001,0,14.37237984480302,32.69407442025003,745.4248967817008,1307.762976810001,2143.846427083756,828.2498853130008,871.841984540001,3487.367938160004,14.37237984480302,17.47154052560789,-0.0007265349871166675,-0.0007263439416591694,19.61676359085402,-0.0007265349871166675,-0.0007263439416591694,87.1841984540001,0.4359209922700005,174.3683969080002,0.8718419845400009
500895,34.87367938160003,8.71841984540001,0,14.37237984480302,32.69407442025003,745.4248967817008,1307.762976810001,2143.846427083756,828.2498853130008,871.841984540001,3487.367938160004,14.37237984480302,17.42759968958711,-0.0007265349871166675,-0.00072643597593232,19.5728263066199,-0.0007265349871166675,-0.00072643597593232,87.1841984540001,0.4359209922700005,174.3683969080002,0.8718419845400009
500956,34.87367938160003,8.71841984540001,0,14.37237984480302,32.69407442025003,745.4248967817008,1307.762976810001,2143.846427083756,828.2498853130008,871.841984540001,3487.367938160004,14.37237984480302,17.38365885356626,-0.0007265349871166675,-0.000726487703844668,19.52888746688264,-0.0007265349871166675,-0.000726487703844668,87.1841984540001,0.4359209922700005,174.3683969080002,0.8718419845400009
501016,34.87367938160003,8.71841984540001,0,14.37237984480302,32.69407442025003,745.4248967817008,1307.762976810001,2143.846427083756,828.2498853130008,871.841984540001,3487.367938160004,14.37237984480302,17.33971801754544,-0.0007265349871166675,-0.0007265137151016664,19.48494763468826,-0.0007265349871166675,-0.0007265137151016664,87.1841984540001,0.4359209922700005,174.3683969080002,0.8718419845400009
501077,34.87367938160003,8.71841984540001,0,14.37237984480302,32.69407442025003,745.4248967817008,1307.762976810001,2143.846427083756,828.2498853130008,871.841984540001,3487.367938160004,14.37237984480302,17.29577718152464,-0.0007265349871166675,-0.0007265204218679099,19.44100705749498,-0.0007265349871166675,-0.0007265204218679099,87.1841984540001,0.4359209922700005,174.3683969080002,0.8718419845400009
501137,34.87367938160003,8.71841984540001,0,14.37237984480302,32.69407442025003,745.4248967817008,1307.762976810001,2143.846427083756,828.2498853130008,871.841984540001,3487.367938160004,14.37237984480302,17.2518363455038,-0.0007265349871166675,-0.0007265271286341639,19.39706648030166,-0.0007265349871166675,-0.0007265271286341639,87.1841984540001,0.4359209922700005,174.3683969080002,0.8718419845400009
501198,34.87367938160003,8.71841984540001,0,14.37237984480302,32.69407442025003,745.4248967817008,1307.762976810001,2143.846427083756,828.2498853130008,871.841984540001,3487.367938160004,14.37237984480302,17.20789550948301,-0.0007265349871166675,-0.000726531017532391,19.35312579436124,-0.0007265349871166675,-0.000726531017532391,87.1841984540001,0.4359209922700005,174.3683969080002,0.8718419845400009
501258,34.87367938160003,8.71841984540001,0,14.37237984480302,32.69407442025003,745.4248967817008,1307.762976810001,2143.846427083756,828.2498853130008,871.841984540001,3487.367938160004,14.37237984480302,17.16395467346221,-0.0007265349871166675,-0.0007265316821781755,19.30918498399044,-0.0007265349871166675,-0.0007265316821781755,87.1841984540001,0.4359209922700005,174.3683969080002,0.8718419845400009
501319,34.87367938160003,8.71841984540001,0,14.37237984480302,32.69407442025003,745.4248967817008,1307.762976810001,2143.846427083756,828.2498853130008,871.841984540001,3487.367938160004,14.37237984480302,17.12001383744141,-0.0007265349871166675,-0.0007265323468239601,19.26524417361965,-0.0007265349871166675,-0.0007265323468239601,87.1841984540001,0.4359209922700005,174.3683969080002,0.8718419845400009
501379,34.87367938160003,8.71841984540001,0,14.37237984480302,32.69407442025003,745.4248967817008,1307.762976810001,2143.846427083756,828.2498853130008,871.841984540001,3487.367938160004,14.37237984480302,17.07607300142056,-0.0007265349871166675,-0.000726533011469934,19.22130336324882,-0.0007265349871166675,-0.000726533011469934,87.1841984540001,0.4359209922700005,174.3683969080002,0.8718419845400009
501440,34.87367938160003,8.71841984540001,0,14.37237984480302,32.69407442025003,745.4248967817008,1307.762976810001,2143.846427083756,828.2498853130008,871.841984540001,3487.367938160004,14.37237984480302,17.03213216539976,-0.0007265349871166675,-0.0007265336761157079,19.17736255287803,-0.0007265349871166675,-0.0007265336761157079,87.1841984540001,0.4359209922700005,174.3683969080002,0.8718419845400009
501500,34.87367938160003,8.71841984540001,0,14.37237984480302,32.69407442025003,745.4248967817008,1307.762976810001,2143.846427083756,828.2498853130008,871.841984540001,3487.367938160004,14.37237984480302,16.98819132937896,-0.0007265349871166675,-0.0007265343407615029,19.13342174250724,-0.0007265349871166675,-0.0007265343407615029,87.1841984540001,0.4359209922700005,174.3683969080002,0.8718419845400009
501561,34.87367938160003,8.71841984540001,0,14.37237984480302,32.69407442025003,745.4248967817008,1307.762976810001,2143.846427083756,828.2498853130008,871.841984540001,3487.367938160004,14.37237984480302,16.9442504933581,-0.0007265349871166675,-0.0007265345860730999,19.08948091595345,-0.0007265349871166675,-0.0007265345860730999,87.1841984540001,0.4359209922700005,174.3683969080002,0.8718419845400009
501621,34.87367938160003,8.71841984540001,0,14.37237984480302,32.69407442025003,745.4248967817008,1307.762976810001,2143.846427083756,828.2498853130008,871.841984540001,3487.367938160004,14.37237984480302,16.9003096573373,-0.0007265349871166675,-0.0007265346207234735,19.04554008126988,-0.0007265349871166675,-0.0007265346207234735,87.1841984540001,0.4359209922700005,174.3683969080002,0.8718419845400009
501682,34.87367938160003,8.71841984540001,0,14.37237984480302,32.69407442025003,745.4248967817008,1307.762976810001,2143.846427083756,828.2498853130008,871.841984540001,3487.367938160004,14.37237984480302,16.8563688213165,-0.0007265349871166675,-0.0007265346553739418,19.0015992465863,-0.0007265349871166675,-0.0007265346553739418,87.1841984540001,0.4359209922700005,174.3683969080002,0.8718419845400009
501742,34.87367938160003,8.71841984540001,0,14.37237984480302,32.69407442025003,745.4248967817008,1307.762976810001,2143.846427083756,828.2498853130008,871.841984540001,3487.367938160004,14.37237984480302,16.81242798529565,-0.0007265349871166675,-0.0007265346900243995,18.95765841190269,-0.0007265349871166675,-0.0007265346900243995,87.1841984540001,0.4359209922700005,174.3683969080002,0.8718419845400009
501803,34.87367938160003,8.71841984540001,0,14.37237984480302,32.69407442025003,745.4248967817008,1307.762976810001,2143.846427083756,828.2498853130008,871.841984540001,3487.367938160004,14.37237984480302,16.76848714927485,-0.0007265349871166675,-0.0007265347246747836,18.91371757721911,-0.0007265349871166675,-0.0007265347246747836,87.1841984540001,0.4359209922700005,174.3683969080002,0.8718419845400009
501863,34.87367938160003,8.71841984540001,0,14.37237984480302,32.69407442025003,745.4248967817008,1307.762976810001,2143.846427083756,828.2498853130008,871.841984540001,3487.367938160004,14.37237984480302,16.72454631325405,-0.0007265349871166675,-0.0007265347593251467,18.86977674253554,-0.0007265349871166675,-0.0007265347593251467,87.1841984540001,0.4359209922700005,174.3683969080002,0.8718419845400009
501924,34.87367938160003,8.71841984540001,0,14.37237984480302,32.69407442025003,745.4248967817008,1307.762976810001,2143.846427083756,828.2498853130008,871.841984540001,3487.367938160004,14.37237984480302,16.6806054772332,-0.0007265349871166675,-0.0007265347939755309,18.82583590785192,-0.0007265349871166675,-0.0007265347939755309,87.1841984540001,0.4359209922700005,174.3683969080002,0.8718419845400009
501984,34.87367938160003,8.71841984540001,0,14.37237984480302,32.69407442025003,745.4248967817008,1307.762976810001,2143.846427083756,828.2498853130008,871.841984540001,3487.367938160004,14.37237984480302,16.6366646412124,-0.0007265349871166675,-0.0007265348286259886,18.78189507316835,-0.0007265349871166675,-0.0007265348286259886,87.1841984540001,0.4359209922700005,174.3683969080002,0.8718419845400009
502044,34.87367938160003,8.71841984540001,0,14.37237984480302,32.69407442025003,745.4248967817008,1307.762976810001,2143.846427083756,828.2498853130008,871.841984540001,3487.367938160004,14.37237984480302,16.5927238051916,-0.0007265349871166675,-0.0007265348632763622,18.73795423848478,-0.0007265349871166675,-0.0007265348632763622,87.1841984540001,0.4359209922700005,174.3683969080002,0.8718419845400009
502105,34.87367938160003,8.71841984540001,0,14.37237984480302,32.69407442025003,745.4248967817008,1307.762976810001,2143.846427083756,828.2498853130008,871.841984540001,3487.367938160004,14.37237984480302,16.54878296917076,-0.0007265349871166675,-0.0007265348979267358,18.69401340380116,-0.0007265349871166675,-0.0007265348979267358,87.1841984540001,0.4359209922700005,174.3683969080002,0.8718419845400009
502165,34.87367938160003,8.71841984540001,0,14.37237984480302,32.69407442025003,745.4248967817008,1307.762976810001,2143.846427083756,828.2498853130008,871.841984540001,3487.367938160004,14.37237984480302,16.50484213314995,-0.0007265349871166675,-0.0007265349325771094,18.65007256911758,-0.0007265349871166675,-0.0007265349325771094,87.1841984540001,0.4359209922700005,174.3683969080002,0.8718419845400009
502226,34.87367938160003,8.71841984540001,0,14.37237984480302,32.69407442025003,745.4248967817008,1307.762976810001,2143.846427083756,828.2498853130008,871.841984540001,3487.367938160004,14.37237984480302,16.46090129712913,-0.0007265349871166675,-0.0007265349650658596,18.60613173435057,-0.0007265349871166675,-0.0007265349650658596,87.1841984540001,0.4359209922700005,174.3683969080002,0.8718419845400009
502286,34.87367938160003,8.71841984540001,0,14.37237984480302,32.69407442025003,745.4248967817008,1307.762976810001,2143.846427083756,828.2498853130008,871.841984540001,3487.367938160004,14.37237984480302,16.41696046110829,-0.0007265349871166675,-0.0007265349659932601,18.56219089836551,-0.0007265349871166675,-0.0007265349659932601,87.1841984540001,0.4359209922700005,174.3683969080002,0.8718419845400009
502347,34.87367938160003,8.71841984540001,0,14.37237984480302,32.69407442025003,745.4248967817008,1307.762976810001,2143.846427083756,828.2498853130008,871.841984540001,3487.367938160004,14.37237984480302,16.37301962508749,-0.0007265349871166675,-0.0007265349669206607,18.5182500623805,-0.0007265349871166675,-0.0007265349669206607,87.1841984540001,0.4359209922700005,174.3683969080002,0.8718419845400009
502407,34.87367938160003,8.71841984540001,0,14.37237984480302,32.69407442025003,745.4248967817008,1307.762976810001,2143.846427083756,828.2498853130008,871.841984540001,3487.367938160004,14.37237984480302,16.32907878906668,-0.0007265349871166675,-0.0007265349678479559,18.47430922639549,-0.0007265349871166675,-0.0007265349678479559,87.1841984540001,0.4359209922700005,174.3683969080002,0.8718419845400009
502468,34.87367938160003,8.71841984540001,0,14.37237984480302,32.69407442025003,745.4248967817008,1307.762976810001,2143.846427083756,828.2498853130008,871.841984540001,3487.367938160004,14.37237984480302,16.28513795304584,-0.0007265349871166675,-0.0007265349687753564,18.43036839041043,-0.0007265349871166675,-0.0007265349687753564,87.1841984540001,0.4359209922700005,174.3683969080002,0.8718419845400009
502528,34.87367938160003,8.71841984540001,0,14.37237984480302,32.69407442025003,745.4248967817008,1307.762976810001,2143.846427083756,828.2498853130008,871.841984540001,3487.367938160004,14.37237984480302,16.24119711702504,-0.0007265349871166675,-0.0007265349697027464,18.38642755442542,-0.0007265349871166675,-0.0007265349697027464,87.1841984540001,0.4359209922700005,174.3683969080002,0.8718419845400009
502589,34.87367938160003,8.71841984540001,0,14.37237984480302,32.69407442025003,745.4248967817008,1307.762976810001,2143.846427083756,828.2498853130008,871.841984540001,3487.367938160004,14.37237984480302,16.19725628100424,-0.0007265349871166675,-0.0007265349706301469,18.34248671844041,-0.0007265349871166675,-0.0007265349706301469,87.1841984540001,0.4359209922700005,174.3683969080002,0.8718419845400009
502649,34.87367938160003,8.71841984540001,0,14.37237984480302,32.69407442025003,745.4248967817008,1307.762976810001,2143.846427083756,828.2498853130008,871.841984540001,3487.367938160004,14.37237984480302,16.15331544498339,-0.0007265349871166675,-0.0007265349715576317,18.29854588245535,-0.0007265349871166675,-0.0007265349715576317,87.1841984540001,0.4359209922700005,174.3683969080002,0.8718419845400009
502710,34.87367938160003,8.71841984540001,0,14.37237984480302,32.69407442025003,745.4248967817008,1307.762976810001,2143.846427083756,828.2498853130008,871.841984540001,3487.367938160004,14.37237984480302,16.10937460896259,-0.0007265349871166675,-0.0007265349724850216,18.25460504647034,-0.0007265349871166675,-0.0007265349724850216,87.1841984540001,0.4359209922700005,174.3683969080002,0.8718419845400009
